Date,Description,Details,Reference Number,Check Number,Withdrawals,Debits,Payments,Deposits,Credits,Amount,Balance,Running Balance,Transaction Type,Currency
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250128-ClientLine-Mastercard-GBP,,0,0,0,26183.1,26183.1,26183.1,82845515.03999989,82845515.03999989,ACH,GBP
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250128-ClientLine-Mastercard-EUR,,0,0,0,57253.46,57253.46,57253.46,82902768.49999988,82902768.49999988,ACH,EUR
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250128-ClientLine-Mastercard-CAD,,0,0,0,30682.1,30682.1,30682.1,82933450.59999987,82933450.59999987,ACH,CAD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250128-ClientLine-Mastercard-AUD,,0,0,0,21147.16,21147.16,21147.16,82954597.75999987,82954597.75999987,ACH,AUD
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250128-Amex-Amex-USD,,0,0,0,214012.47,214012.47,214012.47,83168610.22999987,83168610.22999987,ACH,USD
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250128-Amex-Amex-GBP,,0,0,0,18148.0,18148.0,18148.0,83186758.22999987,83186758.22999987,ACH,GBP
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250128-Amex-Amex-EUR,,0,0,0,46574.68,46574.68,46574.68,83233332.90999988,83233332.90999988,ACH,EUR
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250128-Amex-Amex-AUD,,0,0,0,18064.38,18064.38,18064.38,83251397.28999987,83251397.28999987,ACH,AUD
2025-01-30,Settlement from PayPal,Processor Payout Batch,SET-20250128-PayPal-N/A-USD,,0,0,0,603148.64,603148.64,603148.64,83854545.92999987,83854545.92999987,ACH,USD
2025-01-30,Settlement from GoCardless,Processor Payout Batch,SET-20250128-GoCardless-N/A-GBP,,0,0,0,130422.91,130422.91,130422.91,83984968.83999987,83984968.83999987,ACH,GBP
2025-01-30,Settlement from PayPal,Processor Payout Batch,SET-20250126-PayPal-N/A-GBP,,0,0,0,105251.29,105251.29,105251.29,84090220.12999988,84090220.12999988,ACH,GBP
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250126-Amex-Amex-AUD,,0,0,0,27599.26,27599.26,27599.26,84117819.38999988,84117819.38999988,ACH,AUD
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250126-Amex-Amex-CAD,,0,0,0,17618.87,17618.87,17618.87,84135438.25999989,84135438.25999989,ACH,CAD
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250126-Amex-Amex-EUR,,0,0,0,43021.28,43021.28,43021.28,84178459.53999989,84178459.53999989,ACH,EUR
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250126-Amex-Amex-GBP,,0,0,0,34888.34,34888.34,34888.34,84213347.87999989,84213347.87999989,ACH,GBP
2025-01-30,Settlement from Amex,Processor Payout Batch,SET-20250126-Amex-Amex-USD,,0,0,0,161768.5,161768.5,161768.5,84375116.37999989,84375116.37999989,ACH,USD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Mastercard-AUD,,0,0,0,20689.97,20689.97,20689.97,84395806.34999989,84395806.34999989,ACH,AUD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Mastercard-CAD,,0,0,0,29821.02,29821.02,29821.02,84425627.36999989,84425627.36999989,ACH,CAD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Mastercard-EUR,,0,0,0,41185.01,41185.01,41185.01,84466812.37999989,84466812.37999989,ACH,EUR
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Mastercard-GBP,,0,0,0,31300.79,31300.79,31300.79,84498113.1699999,84498113.1699999,ACH,GBP
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Mastercard-USD,,0,0,0,198250.74,198250.74,198250.74,84696363.90999989,84696363.90999989,ACH,USD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Visa-AUD,,0,0,0,25936.73,25936.73,25936.73,84722300.6399999,84722300.6399999,ACH,AUD
2025-01-30,Settlement from PayPal,Processor Payout Batch,SET-20250126-PayPal-N/A-USD,,0,0,0,658502.1,658502.1,658502.1,85380802.73999989,85380802.73999989,ACH,USD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Visa-EUR,,0,0,0,28899.06,28899.06,28899.06,85409701.7999999,85409701.7999999,ACH,EUR
2025-01-30,Settlement from PayPal,Processor Payout Batch,SET-20250126-PayPal-N/A-CAD,,0,0,0,71138.59,71138.59,71138.59,85480840.3899999,85480840.3899999,ACH,CAD
2025-01-30,Settlement from PayPal,Processor Payout Batch,SET-20250126-PayPal-N/A-AUD,,0,0,0,81632.43,81632.43,81632.43,85562472.8199999,85562472.8199999,ACH,AUD
2025-01-30,Settlement from GoCardless,Processor Payout Batch,SET-20250126-GoCardless-N/A-USD,,0,0,0,633012.42,633012.42,633012.42,86195485.2399999,86195485.2399999,ACH,USD
2025-01-30,Settlement from GoCardless,Processor Payout Batch,SET-20250126-GoCardless-N/A-GBP,,0,0,0,107233.63,107233.63,107233.63,86302718.8699999,86302718.8699999,ACH,GBP
2025-01-30,Settlement from GoCardless,Processor Payout Batch,SET-20250126-GoCardless-N/A-EUR,,0,0,0,178644.36,178644.36,178644.36,86481363.2299999,86481363.2299999,ACH,EUR
2025-01-30,Settlement from PayPal,Processor Payout Batch,SET-20250126-PayPal-N/A-EUR,,0,0,0,126805.73,126805.73,126805.73,86608168.9599999,86608168.9599999,ACH,EUR
2025-01-30,Settlement from GoCardless,Processor Payout Batch,SET-20250126-GoCardless-N/A-CAD,,0,0,0,97634.27,97634.27,97634.27,86705803.2299999,86705803.2299999,ACH,CAD
2025-01-30,Settlement from GoCardless,Processor Payout Batch,SET-20250126-GoCardless-N/A-AUD,,0,0,0,106827.68,106827.68,106827.68,86812630.9099999,86812630.9099999,ACH,AUD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Visa-USD,,0,0,0,205591.76,205591.76,205591.76,87018222.66999991,87018222.66999991,ACH,USD
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Visa-GBP,,0,0,0,18498.98,18498.98,18498.98,87036721.64999992,87036721.64999992,ACH,GBP
2025-01-30,Settlement from ClientLine,Processor Payout Batch,SET-20250126-ClientLine-Visa-CAD,,0,0,0,35027.29,35027.29,35027.29,87071748.93999992,87071748.93999992,ACH,CAD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Visa-GBP,,0,0,0,30976.22,30976.22,30976.22,87102725.15999992,87102725.15999992,ACH,GBP
2025-01-31,Settlement from PayPal,Processor Payout Batch,SET-20250129-PayPal-N/A-GBP,,0,0,0,83428.99,83428.99,83428.99,87186154.14999992,87186154.14999992,ACH,GBP
2025-01-31,Settlement from PayPal,Processor Payout Batch,SET-20250129-PayPal-N/A-EUR,,0,0,0,176857.08,176857.08,176857.08,87363011.22999991,87363011.22999991,ACH,EUR
2025-01-31,Settlement from PayPal,Processor Payout Batch,SET-20250129-PayPal-N/A-CAD,,0,0,0,53384.78,53384.78,53384.78,87416396.00999992,87416396.00999992,ACH,CAD
2025-01-31,Settlement from PayPal,Processor Payout Batch,SET-20250129-PayPal-N/A-AUD,,0,0,0,79865.56,79865.56,79865.56,87496261.56999992,87496261.56999992,ACH,AUD
2025-01-31,Settlement from GoCardless,Processor Payout Batch,SET-20250129-GoCardless-N/A-USD,,0,0,0,634898.8,634898.8,634898.8,88131160.36999992,88131160.36999992,ACH,USD
2025-01-31,Settlement from GoCardless,Processor Payout Batch,SET-20250129-GoCardless-N/A-EUR,,0,0,0,124577.68,124577.68,124577.68,88255738.04999992,88255738.04999992,ACH,EUR
2025-01-31,Settlement from GoCardless,Processor Payout Batch,SET-20250129-GoCardless-N/A-CAD,,0,0,0,45905.65,45905.65,45905.65,88301643.69999993,88301643.69999993,ACH,CAD
2025-01-31,Settlement from GoCardless,Processor Payout Batch,SET-20250129-GoCardless-N/A-AUD,,0,0,0,72232.54,72232.54,72232.54,88373876.23999994,88373876.23999994,ACH,AUD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Visa-USD,,0,0,0,208792.0,208792.0,208792.0,88582668.23999994,88582668.23999994,ACH,USD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Visa-EUR,,0,0,0,55068.63,55068.63,55068.63,88637736.86999993,88637736.86999993,ACH,EUR
2025-01-31,Settlement from PayPal,Processor Payout Batch,SET-20250129-PayPal-N/A-USD,,0,0,0,507800.53,507800.53,507800.53,89145537.39999993,89145537.39999993,ACH,USD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Visa-AUD,,0,0,0,14709.46,14709.46,14709.46,89160246.85999992,89160246.85999992,ACH,AUD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Visa-CAD,,0,0,0,22047.61,22047.61,22047.61,89182294.46999992,89182294.46999992,ACH,CAD
2025-01-31,Settlement from Amex,Processor Payout Batch,SET-20250129-Amex-Amex-AUD,,0,0,0,29413.38,29413.38,29413.38,89211707.84999992,89211707.84999992,ACH,AUD
2025-01-31,Settlement from Amex,Processor Payout Batch,SET-20250129-Amex-Amex-CAD,,0,0,0,16692.5,16692.5,16692.5,89228400.34999992,89228400.34999992,ACH,CAD
2025-01-31,Settlement from Amex,Processor Payout Batch,SET-20250129-Amex-Amex-EUR,,0,0,0,61374.79,61374.79,61374.79,89289775.13999993,89289775.13999993,ACH,EUR
2025-01-31,Settlement from Amex,Processor Payout Batch,SET-20250129-Amex-Amex-GBP,,0,0,0,35204.56,35204.56,35204.56,89324979.69999993,89324979.69999993,ACH,GBP
2025-01-31,Settlement from Amex,Processor Payout Batch,SET-20250129-Amex-Amex-USD,,0,0,0,200846.57,200846.57,200846.57,89525826.26999992,89525826.26999992,ACH,USD
2025-01-31,Settlement from GoCardless,Processor Payout Batch,SET-20250129-GoCardless-N/A-GBP,,0,0,0,108925.04,108925.04,108925.04,89634751.30999993,89634751.30999993,ACH,GBP
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Mastercard-AUD,,0,0,0,17422.61,17422.61,17422.61,89652173.91999993,89652173.91999993,ACH,AUD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Mastercard-GBP,,0,0,0,34443.33,34443.33,34443.33,89686617.24999993,89686617.24999993,ACH,GBP
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Mastercard-USD,,0,0,0,255470.46,255470.46,255470.46,89942087.70999992,89942087.70999992,ACH,USD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Mastercard-CAD,,0,0,0,43653.32,43653.32,43653.32,89985741.02999991,89985741.02999991,ACH,CAD
2025-01-31,Settlement from ClientLine,Processor Payout Batch,SET-20250129-ClientLine-Mastercard-EUR,,0,0,0,32212.59,32212.59,32212.59,90017953.61999992,90017953.61999992,ACH,EUR
2025-02-03,Settlement from PayPal,Processor Payout Batch,SET-20250130-PayPal-N/A-USD,,0,0,0,584871.77,584871.77,584871.77,90602825.38999991,90602825.38999991,ACH,USD
2025-02-03,Settlement from PayPal,Processor Payout Batch,SET-20250130-PayPal-N/A-GBP,,0,0,0,83502.81,83502.81,83502.81,90686328.19999991,90686328.19999991,ACH,GBP
2025-02-03,Settlement from PayPal,Processor Payout Batch,SET-20250130-PayPal-N/A-EUR,,0,0,0,174290.66,174290.66,174290.66,90860618.85999991,90860618.85999991,ACH,EUR
2025-02-03,Settlement from PayPal,Processor Payout Batch,SET-20250130-PayPal-N/A-CAD,,0,0,0,96847.83,96847.83,96847.83,90957466.68999991,90957466.68999991,ACH,CAD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Visa-EUR,,0,0,0,39695.06,39695.06,39695.06,90997161.74999991,90997161.74999991,ACH,EUR
2025-02-03,Settlement from GoCardless,Processor Payout Batch,SET-20250130-GoCardless-N/A-USD,,0,0,0,562043.61,562043.61,562043.61,91559205.35999991,91559205.35999991,ACH,USD
2025-02-03,Settlement from GoCardless,Processor Payout Batch,SET-20250130-GoCardless-N/A-GBP,,0,0,0,76123.53,76123.53,76123.53,91635328.88999991,91635328.88999991,ACH,GBP
2025-02-03,Settlement from GoCardless,Processor Payout Batch,SET-20250130-GoCardless-N/A-EUR,,0,0,0,149287.25,149287.25,149287.25,91784616.13999991,91784616.13999991,ACH,EUR
2025-02-03,Settlement from GoCardless,Processor Payout Batch,SET-20250130-GoCardless-N/A-CAD,,0,0,0,76332.05,76332.05,76332.05,91860948.18999991,91860948.18999991,ACH,CAD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Visa-USD,,0,0,0,241571.97,241571.97,241571.97,92102520.1599999,92102520.1599999,ACH,USD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Visa-GBP,,0,0,0,41695.63,41695.63,41695.63,92144215.7899999,92144215.7899999,ACH,GBP
2025-02-03,Settlement from PayPal,Processor Payout Batch,SET-20250130-PayPal-N/A-AUD,,0,0,0,87879.25,87879.25,87879.25,92232095.0399999,92232095.0399999,ACH,AUD
2025-02-03,Settlement from GoCardless,Processor Payout Batch,SET-20250130-GoCardless-N/A-AUD,,0,0,0,81427.94,81427.94,81427.94,92313522.9799999,92313522.9799999,ACH,AUD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Mastercard-USD,,0,0,0,194536.84,194536.84,194536.84,92508059.8199999,92508059.8199999,ACH,USD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Visa-AUD,,0,0,0,22930.6,22930.6,22930.6,92530990.4199999,92530990.4199999,ACH,AUD
2025-02-03,Settlement from Amex,Processor Payout Batch,SET-20250130-Amex-Amex-AUD,,0,0,0,26541.31,26541.31,26541.31,92557531.7299999,92557531.7299999,ACH,AUD
2025-02-03,Settlement from Amex,Processor Payout Batch,SET-20250130-Amex-Amex-CAD,,0,0,0,30734.77,30734.77,30734.77,92588266.4999999,92588266.4999999,ACH,CAD
2025-02-03,Settlement from Amex,Processor Payout Batch,SET-20250130-Amex-Amex-EUR,,0,0,0,67026.36,67026.36,67026.36,92655292.8599999,92655292.8599999,ACH,EUR
2025-02-03,Settlement from Amex,Processor Payout Batch,SET-20250130-Amex-Amex-GBP,,0,0,0,29466.64,29466.64,29466.64,92684759.4999999,92684759.4999999,ACH,GBP
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Visa-CAD,,0,0,0,51750.51,51750.51,51750.51,92736510.0099999,92736510.0099999,ACH,CAD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Mastercard-AUD,,0,0,0,30343.02,30343.02,30343.02,92766853.0299999,92766853.0299999,ACH,AUD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Mastercard-CAD,,0,0,0,12563.63,12563.63,12563.63,92779416.65999989,92779416.65999989,ACH,CAD
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Mastercard-EUR,,0,0,0,54734.4,54734.4,54734.4,92834151.0599999,92834151.0599999,ACH,EUR
2025-02-03,Settlement from ClientLine,Processor Payout Batch,SET-20250130-ClientLine-Mastercard-GBP,,0,0,0,60253.41,60253.41,60253.41,92894404.4699999,92894404.4699999,ACH,GBP
2025-02-03,Settlement from Amex,Processor Payout Batch,SET-20250130-Amex-Amex-USD,,0,0,0,233775.05,233775.05,233775.05,93128179.51999989,93128179.51999989,ACH,USD
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Visa-USD,,0,0,0,224212.99,224212.99,224212.99,93352392.50999989,93352392.50999989,ACH,USD
2025-02-04,Settlement from GoCardless,Processor Payout Batch,SET-20250131-GoCardless-N/A-AUD,,0,0,0,94492.23,94492.23,94492.23,93446884.73999989,93446884.73999989,ACH,AUD
2025-02-04,Settlement from GoCardless,Processor Payout Batch,SET-20250131-GoCardless-N/A-CAD,,0,0,0,47869.64,47869.64,47869.64,93494754.37999989,93494754.37999989,ACH,CAD
2025-02-04,Settlement from GoCardless,Processor Payout Batch,SET-20250131-GoCardless-N/A-EUR,,0,0,0,147548.69,147548.69,147548.69,93642303.06999989,93642303.06999989,ACH,EUR
2025-02-04,Settlement from GoCardless,Processor Payout Batch,SET-20250131-GoCardless-N/A-GBP,,0,0,0,114316.66,114316.66,114316.66,93756619.72999988,93756619.72999988,ACH,GBP
2025-02-04,Settlement from PayPal,Processor Payout Batch,SET-20250131-PayPal-N/A-AUD,,0,0,0,117057.91,117057.91,117057.91,93873677.63999988,93873677.63999988,ACH,AUD
2025-02-04,Settlement from PayPal,Processor Payout Batch,SET-20250131-PayPal-N/A-CAD,,0,0,0,60189.07,60189.07,60189.07,93933866.70999987,93933866.70999987,ACH,CAD
2025-02-04,Settlement from PayPal,Processor Payout Batch,SET-20250131-PayPal-N/A-EUR,,0,0,0,165876.22,165876.22,165876.22,94099742.92999987,94099742.92999987,ACH,EUR
2025-02-04,Settlement from PayPal,Processor Payout Batch,SET-20250131-PayPal-N/A-GBP,,0,0,0,124437.9,124437.9,124437.9,94224180.82999988,94224180.82999988,ACH,GBP
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Visa-GBP,,0,0,0,27873.97,27873.97,27873.97,94252054.79999988,94252054.79999988,ACH,GBP
2025-02-04,Settlement from GoCardless,Processor Payout Batch,SET-20250131-GoCardless-N/A-USD,,0,0,0,578679.5,578679.5,578679.5,94830734.29999988,94830734.29999988,ACH,USD
2025-02-04,Settlement from PayPal,Processor Payout Batch,SET-20250131-PayPal-N/A-USD,,0,0,0,552966.56,552966.56,552966.56,95383700.85999988,95383700.85999988,ACH,USD
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Visa-EUR,,0,0,0,52895.53,52895.53,52895.53,95436596.38999988,95436596.38999988,ACH,EUR
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Visa-AUD,,0,0,0,16907.69,16907.69,16907.69,95453504.07999988,95453504.07999988,ACH,AUD
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Mastercard-USD,,0,0,0,232467.49,232467.49,232467.49,95685971.56999987,95685971.56999987,ACH,USD
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Mastercard-GBP,,0,0,0,30616.89,30616.89,30616.89,95716588.45999987,95716588.45999987,ACH,GBP
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Mastercard-EUR,,0,0,0,54460.98,54460.98,54460.98,95771049.43999988,95771049.43999988,ACH,EUR
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Mastercard-CAD,,0,0,0,35351.16,35351.16,35351.16,95806400.59999987,95806400.59999987,ACH,CAD
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Mastercard-AUD,,0,0,0,13657.02,13657.02,13657.02,95820057.61999987,95820057.61999987,ACH,AUD
2025-02-04,Settlement from Amex,Processor Payout Batch,SET-20250131-Amex-Amex-USD,,0,0,0,214549.36,214549.36,214549.36,96034606.97999987,96034606.97999987,ACH,USD
2025-02-04,Settlement from Amex,Processor Payout Batch,SET-20250131-Amex-Amex-GBP,,0,0,0,31181.79,31181.79,31181.79,96065788.76999988,96065788.76999988,ACH,GBP
2025-02-04,Settlement from Amex,Processor Payout Batch,SET-20250131-Amex-Amex-EUR,,0,0,0,46717.47,46717.47,46717.47,96112506.23999988,96112506.23999988,ACH,EUR
2025-02-04,Settlement from Amex,Processor Payout Batch,SET-20250131-Amex-Amex-CAD,,0,0,0,14301.65,14301.65,14301.65,96126807.88999988,96126807.88999988,ACH,CAD
2025-02-04,Settlement from Amex,Processor Payout Batch,SET-20250131-Amex-Amex-AUD,,0,0,0,36367.38,36367.38,36367.38,96163175.26999988,96163175.26999988,ACH,AUD
2025-02-04,Settlement from ClientLine,Processor Payout Batch,SET-20250131-ClientLine-Visa-CAD,,0,0,0,17262.36,17262.36,17262.36,96180437.62999988,96180437.62999988,ACH,CAD
2025-02-05,Settlement from ClientLine,Processor Payout Batch,SET-20250203-ClientLine-Mastercard-GBP,,0,0,0,25741.02,25741.02,25741.02,96206178.64999987,96206178.64999987,ACH,GBP
2025-02-05,Settlement from ClientLine,Processor Payout Batch,SET-20250203-ClientLine-Mastercard-EUR,,0,0,0,56035.63,56035.63,56035.63,96262214.27999987,96262214.27999987,ACH,EUR
2025-02-05,Settlement from ClientLine,Processor Payout Batch,SET-20250203-ClientLine-Mastercard-CAD,,0,0,0,18024.78,18024.78,18024.78,96280239.05999987,96280239.05999987,ACH,CAD
2025-02-05,Settlement from ClientLine,Processor Payout Batch,SET-20250203-ClientLine-Mastercard-AUD,,0,0,0,35339.64,35339.64,35339.64,96315578.69999987,96315578.69999987,ACH,AUD
2025-02-05,Settlement from Amex,Processor Payout Batch,SET-20250203-Amex-Amex-AUD,,0,0,0,14366.7,14366.7,14366.7,96329945.39999987,96329945.39999987,ACH,AUD
2025-02-05,Settlement from Amex,Processor Payout Batch,SET-20250203-Amex-Amex-GBP,,0,0,0,16552.26,16552.26,16552.26,96346497.65999988,96346497.65999988,ACH,GBP
2025-02-05,Settlement from Amex,Processor Payout Batch,SET-20250203-Amex-Amex-EUR,,0,0,0,51890.92,51890.92,51890.92,96398388.57999988,96398388.57999988,ACH,EUR
2025-02-05,Settlement from Amex,Processor Payout Batch,SET-20250203-Amex-Amex-CAD,,0,0,0,12446.92,12446.92,12446.92,96410835.49999988,96410835.49999988,ACH,CAD
2025-02-05,Settlement from ClientLine,Processor Payout Batch,SET-20250203-ClientLine-Mastercard-USD,,0,0,0,189027.63,189027.63,189027.63,96599863.12999988,96599863.12999988,ACH,USD
